real_human_author,pull_request_id,comments_by_human_maintainers
MontrealAI,3205940354,0
tamnd,3250172623,0
tamnd,3250220581,0
tamnd,3250393263,0
jdereg,3161571820,0
CharlVS,3175625118,0
tamnd,3206779215,0
MontrealAI,3154540341,0
ryokun6,3113548110,0
DTTerastar,3184874613,0
shinnku-nikaidou,3163978111,0
pionxzh,3199893381,0
MontrealAI,3184902777,0
MontrealAI,3184945343,0
MontrealAI,3091551890,0
DannyMac180,3091747236,0
MontrealAI,3215991945,0
tamnd,3261682254,0
tamnd,3261733844,0
tamnd,3261765113,0
tamnd,3261855527,0
tamnd,3261868679,0
buddhika75,3235292066,0
mldangelo,3078331713,0
tamnd,3186281218,0
lalalune,3085513914,0
tamnd,3259754876,0
tamnd,3259853204,0
MontrealAI,3106655243,0
tamnd,3277046037,0
tamnd,3277046172,0
tamnd,3277858730,0
mfreeman451,3170461909,0
tamnd,3217021545,0
tamnd,3217104316,0
DannyMac180,3092307005,0
MontrealAI,3098534619,0
tamnd,3178795676,0
toyamarinyon,3121077520,0
tamnd,3266621920,0
tamnd,3246221323,0
tamnd,3246227347,0
tamnd,3246282276,0
tamnd,3245274187,0
tamnd,3245274396,0
tamnd,3245281659,0
tamnd,3245292101,0
MontrealAI,3172640045,0
jdereg,3160097831,0
buddhika75,3234978237,0
tamnd,3155400399,0
ryokun6,3225772585,0
MontrealAI,3140376898,0
MihaiCristianCondrea,3213303234,0
tufanbarisyildirim,3162408457,0
tamnd,3128960984,0
michaellatman,3070328490,0
dhirenmathur,3091198602,0
MontrealAI,3071810168,0
tamnd,3150862233,0
tamnd,3150876421,0
tamnd,3151002269,0
tamnd,3151031162,0
marsninja,3134904537,0
mfreeman451,3166224258,0
MontrealAI,3165065322,0
MontrealAI,3094156178,0
tamnd,3274477458,0
tamnd,3274479675,0
nicarq,3138629608,0
tamnd,3261920441,0
alexanmtz,3117467968,0
tamnd,3252249935,0
tamnd,3252294409,0
tamnd,3187473565,0
tamnd,3187512101,0
retrage,3150032768,0
tamnd,3212056037,0
tamnd,3172650801,0
tamnd,3172663061,0
tamnd,3172716174,0
tamnd,3172828715,0
shaypal5,3243098553,0
tamnd,3265410642,0
MontrealAI,3146779041,0
peter-lawrey,3102611194,0
peter-lawrey,3102952382,0
peter-lawrey,3103114604,0
peter-lawrey,3103239869,0
wieslawsoltes,3192159359,0
MontrealAI,3089317890,0
MontrealAI,3089320344,0
tamnd,3244704171,0
davegaeddert,3086698138,0
rbjarnason,3087381123,0
MontrealAI,3087590517,0
jdereg,3146881913,0
MontrealAI,3193407089,0
242816,3165851074,0
MaestroError,3179987604,0
MontrealAI,3203097208,0
vegasbrianc,3076030093,0
selcukorkmaz,3152972075,0
MontrealAI,3234193685,0
mfreeman451,3158692241,0
MontrealAI,3232886602,0
Rello,3071799653,0
buddhika75,3147029742,0
MontrealAI,3088967746,0
MontrealAI,3246593740,0
jdereg,3158783817,0
MontrealAI,3161662581,0
tamnd,3195097711,0
tamnd,3149014184,0
tamnd,3149181836,0
osori,3184733381,0
MontrealAI,3121082361,0
tamnd,3218510153,0
tamnd,3272231145,0
tamnd,3272278166,0
tamnd,3272581632,0
tamnd,3272596284,0
tamnd,3272604305,0
tamnd,3272613948,0
tamnd,3272626066,0
MontrealAI,3131949977,0
tamnd,3252196975,0
MontrealAI,3202058812,0
sannysanoff,3203264775,0
tamnd,3265977876,0
tamnd,3214115703,0
tamnd,3214373842,0
tamnd,3214396373,0
tamnd,3205922765,0
slarson,3194074693,0
tamnd,3127687147,0
tamnd,3127659323,0
wieslawsoltes,3226617976,0
MontrealAI,3176039471,0
tamnd,3222545586,0
salmonumbrella,3183983806,0
michelp,3183890330,0
tamnd,3245831486,0
tamnd,3245831823,0
tamnd,3245848168,0
tamnd,3245852466,0
benjaminshafii,3072098123,0
MontrealAI,3087917450,0
buddhika75,3142817576,0
tamnd,3142887750,0
tamnd,3206371956,0
tamnd,3206372658,0
tamnd,3206372705,0
tamnd,3206572737,0
tamnd,3206574346,0
tamnd,3225576379,0
MontrealAI,3126352104,0
fujidaiti,3124101117,0
jdereg,3146967599,0
wieslawsoltes,3191363848,0
CharlVS,3218831249,0
tamnd,3268498349,0
MontrealAI,3145370183,0
tamnd,3221613488,0
lreiher,3120183626,0
tamnd,3150834427,0
goniszewski,3153335339,0
tamnd,3219955193,0
benfdking,3262678915,0
tamnd,3210691513,0
MontrealAI,3216083345,0
wieslawsoltes,3246679049,0
jdesboeufs,3089612387,0
tamnd,3258044574,0
tamnd,3189253873,0
tamnd,3189259902,0
tamnd,3189262394,0
mtthidoteu,3130744045,0
MontrealAI,3070908837,0
MontrealAI,3070937480,0
tamnd,3145188330,0
tamnd,3145190009,0
tamnd,3145240512,0
tamnd,3145259590,0
tamnd,3145305110,0
rbjarnason,3098393818,0
jafioti,3134963182,0
tamnd,3156527422,0
MontrealAI,3124874227,0
transphorm,3194335316,0
pseudosavant,3119260435,0
nil0x42,3120913235,0
MontrealAI,3127827278,0
nicarq,3121818103,0
gavinuhma,3143728760,0
patmmccann,3143711242,0
tamnd,3246079418,0
Rello,3246099511,0
tamnd,3246106705,0
tamnd,3246131767,0
tamnd,3245351470,0
tamnd,3245357187,0
tamnd,3266880534,0
tamnd,3186063431,0
toyamarinyon,3188386545,0
MontrealAI,3188570605,0
MontrealAI,3169793505,0
MontrealAI,3154251905,0
tamnd,3227051148,0
georgi,3083059468,0
MontrealAI,3083252861,0
rbjarnason,3087380908,0
MontrealAI,3145266048,0
imgntn,3120121813,0
tamnd,3274273512,0
tamnd,3274276291,0
tamnd,3274282645,0
tamnd,3274312296,0
tamnd,3274338830,0
tamnd,3274356889,0
tamnd,3274428232,0
VerisimilitudeX,3127876298,0
dongaba,3118875554,0
tamnd,3156530782,0
peter-lawrey,3094428520,0
MontrealAI,3071858285,0
MontrealAI,3071946398,0
lukaszsamson,3134958715,0
MontrealAI,3080526982,0
jdereg,3091702751,0
tamnd,3211594686,0
tamnd,3188058540,0
lupino3,3188455924,0
tamnd,3188609202,0
tamnd,3188609697,0
EricLBuehler,3071947265,0
noam-alchemy,3253972976,0
tamnd,3252835599,0
tamnd,3252966751,0
tamnd,3253083187,0
tamnd,3166831487,0
alehander92,3113528001,0
tamnd,3146359763,0
tamnd,3146360957,0
MihaiCristianCondrea,3157689330,0
MontrealAI,3157655908,0
wieslawsoltes,3191878235,0
marsninja,3111763062,0
tamnd,3161845188,0
tamnd,3161854215,0
MontrealAI,3175951485,0
yeldarby,3071995028,0
MontrealAI,3088661529,0
MontrealAI,3228812952,0
forntoh,3146866702,0
MontrealAI,3265981651,0
tamnd,3205903544,0
tamnd,3205905109,0
tamnd,3205919802,0
tamnd,3205921901,0
rbjarnason,3089212439,0
tamnd,3274703300,0
jillesvangurp,3122027482,0
MontrealAI,3103580108,0
MontrealAI,3112295338,0
mfreeman451,3148812094,0
wintonzheng,3075700058,0
tamnd,3223813717,0
EduardoPires,3131942381,0
MontrealAI,3161798501,0
tamnd,3147091466,0
tamnd,3147092485,0
tamnd,3147102674,0
tamnd,3124073919,0
tamnd,3135285206,0
tamnd,3226048318,0
adeebshihadeh,3245440984,0
MontrealAI,3245491605,0
sapireli,3147186471,0
MontrealAI,3203019528,0
tamnd,3203274864,0
MontrealAI,3184909515,0
tamnd,3219644441,0
tamnd,3272035970,0
tamnd,3272189146,0
tamnd,3272226406,0
mldangelo,3101786321,0
tamnd,3148574709,0
peter-lawrey,3095023760,0
242816,3145990839,0
tamnd,3148381418,0
tamnd,3148381496,0
tamnd,3148540903,0
tamnd,3148543025,0
tamnd,3148547134,0
buddhika75,3234095985,0
MontrealAI,3275384314,0
MontrealAI,3275551301,0
tamnd,3275956609,0
tamnd,3275958872,0
tamnd,3188759136,0
peter-lawrey,3090194707,0
peter-lawrey,3090221830,0
patmmccann,3147434301,0
MontrealAI,3189813781,0
MontrealAI,3177468847,0
MontrealAI,3217124059,0
logiscapedev,3085286522,0
MontrealAI,3175710913,0
MontrealAI,3146200543,0
nicarq,3092318405,0
simba-git,3164482313,0
MatejJan,3202977770,0
michaelmagan,3095796914,0
tamnd,3225133497,0
tamnd,3225141778,0
tamnd,3225217920,0
tamnd,3225218421,0
robinp7720,3118935905,0
MontrealAI,3150672399,0
tamnd,3206645848,0
tamnd,3206648517,0
tamnd,3206656820,0
eplatonoff,3110954391,0
MontrealAI,3110998399,0
MontrealAI,3111108132,0
wieslawsoltes,3245068945,0
wieslawsoltes,3245083372,0
tamnd,3131062176,0
theosanderson,3130551049,0
peter-lawrey,3093583156,0
peter-lawrey,3094334242,0
peter-lawrey,3094429268,0
tamnd,3222136952,0
tamnd,3222204374,0
tamnd,3222406455,0
danielweinmann,3080161730,0
MontrealAI,3141058185,0
puncsky,3167554816,0
Habdel-Edenfield,3128517351,0
tamnd,3263517716,0
marsninja,3105365084,0
peter-lawrey,3088279792,0
peter-lawrey,3088289097,0
peter-lawrey,3088290746,0
peter-lawrey,3088290758,0
tamnd,3250804221,0
buddhika75,3146391377,0
richiemcilroy,3076927366,0
tamnd,3156291248,0
tamnd,3128714731,0
KenYu910645,3251693154,0
ObservedObserver,3100521303,0
kittenhoarder,3130452725,0
MontrealAI,3070735263,0
MontrealAI,3070766389,0
MontrealAI,3160975464,0
wieslawsoltes,3245065056,0
alehander92,3114062434,0
tamnd,3165132430,0
MontrealAI,3089267364,0
MontrealAI,3252814745,0
ryokun6,3110758417,0
MontrealAI,3111201179,0
tamnd,3147189131,0
tamnd,3147201806,0
tamnd,3147204142,0
tamnd,3147262537,0
tamnd,3147295871,0
242816,3165812967,0
tamnd,3209704122,0
wieslawsoltes,3245073397,0
MontrealAI,3128378875,0
ReneWerner87,3228892605,0
tamnd,3155426625,0
tamnd,3124235588,0
pxor,3124757808,0
tamnd,3217691511,0
lucasandrioli,3098103290,0
gkamradt,3146309021,0
danielweinmann,3080073805,0
creatorrr,3073780610,0
shinnku-nikaidou,3162243780,0
lukaszsamson,3134988410,0
jdereg,3158973761,0
OEvortex,3088550767,0
marsninja,3088657427,0
wieslawsoltes,3246186192,0
tamnd,3181653103,0
tamnd,3181682764,0
tamnd,3247212430,0
tamnd,3247305703,0
tamnd,3247652894,0
tamnd,3242914429,0
tamnd,3242922603,0
toyamarinyon,3198234153,0
tamnd,3198299023,0
asvcode,3238146178,0
MontrealAI,3164660078,0
benahm,3205763785,0
tamnd,3129064423,0
niveda-krish,3270675283,0
MontrealAI,3165477146,0
theepicsaxguy,3119315241,0
jdereg,3147127932,0
tamnd,3176110390,0
PrzemyslawKlys,3124636110,0
tamnd,3236497492,0
tamnd,3236643828,0
tamnd,3236671786,0
nicarq,3161678069,0
tamnd,3194259891,0
fkorotkov,3207277007,0
azakhary,3070493803,0
tamnd,3221273505,0
dungbanguyen,3221403942,0
selcukorkmaz,3154623896,0
MontrealAI,3147466353,0
tamnd,3274670069,0
Alexvozhak,3086646333,0
MontrealAI,3226495538,0
tamnd,3137497874,0
p1va,3120482238,0
tamnd,3219632526,0
tamnd,3219685385,0
MontrealAI,3200522823,0
MontrealAI,3095777786,0
munday-tech,3126929137,0
MontrealAI,3126444382,0
tamnd,3238367379,0
tamnd,3238431095,0
tamnd,3238596102,0
tamnd,3238731604,0
toyamarinyon,3201135198,0
MontrealAI,3115155253,0
tamnd,3153518865,0
buddhika75,3241761991,0
MihaiCristianCondrea,3136685875,0
tamnd,3226643075,0
beowolx,3105281819,0
aibrahim-oai,3223885524,0
tamnd,3275662487,0
MontrealAI,3131270347,0
tamnd,3155279312,0
MontrealAI,3161070006,0
ryokun6,3077572963,0
briangu,3077766915,0
MontrealAI,3088420545,0
MontrealAI,3238055805,0
242816,3127179145,0
huan,3152398809,0
MontrealAI,3236907377,0
patmmccann,3231983313,0
tamnd,3216515663,0
xxchan,3113874849,0
db-dblank,3222639652,0
kocobee,3183652492,0
Orbsynated,3189300447,0
vasilich6107,3192904035,0
tarunKoyalwar,3219521968,0
transphorm,3262961474,0
tamnd,3242583144,0
tamnd,3242897989,0
marsninja,3088700828,0
buddhika75,3217333516,0
MontrealAI,3128747420,0
buddhika75,3234907108,0
tamnd,3269709558,0
tamnd,3204686854,0
peter-lawrey,3090120856,0
tamnd,3160815327,0
CharlVS,3263056782,0
georgi,3166090227,0
MontrealAI,3119844563,0
peter-lawrey,3090760661,0
tamnd,3193128929,0
tamnd,3193407880,0
MontrealAI,3084840862,0
greinacker,3084917754,0
MontrealAI,3085127089,0
MihaiCristianCondrea,3200354775,0
hardbyte,3084823054,0
wieslawsoltes,3220746072,0
wieslawsoltes,3220745484,0
wieslawsoltes,3220744959,0
MontrealAI,3189420770,0
jeshraghian,3180265272,0
graniet,3070995753,0
peter-lawrey,3094218190,0
tamnd,3249403210,0
tamnd,3249443013,0
tamnd,3186334062,0
sawka,3085118980,0
YarivHashaiComet,3085267269,0
tamnd,3186902227,0
tamnd,3186917093,0
tamnd,3186945466,0
jdereg,3158961701,0
tamnd,3158973172,0
liuyanghejerry,3229562614,0
scopsy,3193778499,0
scopsy,3193788638,0
ryokun6,3226585719,0
imbhargav5,3252114885,0
marcklingen,3186616330,0
jmoseley,3249366603,0
wvabrinskas,3216607096,0
benjaminshafii,3127181463,0
jdx,3225238655,0
marcklingen,3220669047,0
jonahsnider,3219981823,0
nate-kelley-buster,3196193660,0
thiskevinwang,3164364090,0
JhumanJ,3159511012,0
saminacodes,3210679359,0
YunaiV,3190398427,0
abhiaiyer91,3264936543,0
louis030195,3224614751,0
AngeloGiacco,3243309637,0
cleptric,3130816923,0
wesbos,3130903286,0
dcramer,3131982797,0
CTNicholas,3222447409,0
CTNicholas,3222463688,0
dreadl0ck,3196747495,0
mikeldking,3240566722,0
bw4sz,3161086701,0
codyde,3169522980,0
IanPhilips,3169635327,0
jerry-enebeli,3176467463,0
finbarrtimbers,3226833880,0
Codehagen,3191419062,0
jabrena,3199386033,0
benjaminshafii,3121514867,0
ryokun6,3226090815,0
ryokun6,3189163266,0
kentcdodds,3209758064,0
jannikmaierhoefer,3137294227,0
imbhargav5,3247597991,0
fredrikburmester,3247661050,0
mertunsall,3260311457,0
mtthidoteu,3214034125,0
AbhiPrasad,3154340552,0
saum7800,3177433178,0
hipsterusername,3194288310,0
mattpocock,3192528013,0
marcklingen,3229753726,0
louis030195,3200319091,0
shahar4499,3268814007,0
mertunsall,3215059146,0
hsheth2,3275306468,0
mattpocock,3196991617,0
0xFirekeeper,3219603517,0
AbhiPrasad,3223161592,0
liuyanghejerry,3201257688,0
liuyanghejerry,3201344871,0
benjaminshafii,3125838556,0
timmo001,3196859024,0
imbhargav5,3249026478,0
aaronvg,3138021777,0
martin-lechene,3256348989,0
ArcticFaded,3209984259,0
ryokun6,3225553072,0
ryokun6,3185491723,0
dmpetrov,3185509791,0
mertunsall,3232826145,0
mertunsall,3195157655,0
andreibaragan,2810507098,0
xxchan,3022909076,0
renyuantime,3231191469,0
mertunsall,3242616794,0
0xfurai,3226749053,0
scopsy,3275949329,0
riderx,2923134299,0
bulletmark,2767652233,0
nojovo,2827713076,0
CarinaWolli,3174999723,0
ygicp,3011875719,0
tali0n,3099012145,0
HamadaSalhab,3079104635,0
DogukanUrker,3220919209,0
buddhika75,3186063871,0
thomasmol,3247802313,0
paperez,3088702087,0
fliccione,3278145927,0
zhiyue,3163243464,0
deepracticexs,3208559377,0
vk2r,3190681974,0
matbesancon,3277239540,0
AtlantisPleb,3171901980,0
estruyf,3109511414,0
JiaqiZhang-Dev,3174292878,0
rach-id,3125706805,0
10xCrazyHorse,3179735644,0
NikCharlebois,3180097892,0
JeremyKuhne,3078166718,0
vvarp,3121005957,0
jairmyree,3121897365,0
MSNev,3209836652,0
niza93,3256472611,0
marta-lokhova,3241349914,0
AlCalzone,3276737729,0
dan-tripp-siteimprove,3074570058,0
jaguarx,3074763951,0
benoit-cty,3226556950,0
decoderman,3276814523,0
MaryGao,3139866361,0
JonnyBurger,3149104555,0
estruyf,3157555145,0
arde0708,3177784078,0
tomhrr,3159826481,0
davino19,3184170030,0
davino19,3184170028,0
DonnieBLT,3077259471,0
LeoIsamaru,3266984107,0
mvoggu,3255320091,0
xxchan,3255341292,0
benibenj,3208124851,0
benstreb,3134923757,0
intellectronica,3127513584,0
davidsneighbour,3163186785,0
Albeoris,3127066208,0
nitya,3075815710,0
spbolton,3231954470,0
SpirusNox,2889940236,0
ncannings,3260232103,0
YOzaz,3164258008,0
delano,3274362044,0
d-kuro,3197644488,0
steipete,3267198858,0
strickvl,2964008111,0
max-sixty,3154339119,0
gabadi,3154770102,0
YOzaz,3156775134,0
steveklabnik,3128559622,0
fgardt,3148171785,0
jonathanpeppers,3168274624,0
jamesmh,3217644664,0
warting,3107839800,0
U8F69,3226302244,0
reorx,3236120352,0
Ljzd-PRO,3271930177,0
bryanedds,3238704789,0
chris-oo,3164619281,0
keeganedwin,3119100267,0
vpshonyak,3173368111,0
vincent-agi,3181601322,0
ArmoredColony,3197877136,0
Youssef1313,3269654002,0
auricom,3201182878,0
JonnyBurger,3206335904,0
legeana,3216405361,0
garrytrinder,3175254454,0
aavetis,3125567918,0
SalOne22,3209986350,0
JanProvaznik,3247852290,0
ardrabczyk,3098043137,0
kellyelton,3126113751,0
sadan4,3157725479,0
sinedied,3102679471,0
nnlmaousama,3272335041,0
raineorshine,3186207049,0
robertsLando,3198749767,0
Git-happiness,3276078353,0
lukhipolito,3228495708,0
rach-id,3183031505,0
avifenesh,3255610089,0
shuaitian-git,3218193839,0
nicolo-ribaudo,3169622917,0
OneWolfgang,3258870223,0
binarywang,3258905367,0
andrewbranch,3131654541,0
zkapes-legit,3088440403,0
hediet,3269035759,0
DavidLBoyd1986,3136200997,0
richshadman,3136402010,0
kuplion,3231129687,0
ShaunLawrie,3081626335,0
tomhrr,3156381675,0
rmarinho,3177111915,0
tzdybal,3191922663,0
JonnyBurger,3155519663,0
shuaitian-git,3156138201,0
JoshLove-msft,3164091676,0
bhrutledge,3141185425,0
haydenbleasel,3176319648,0
VaclavElias,3092892072,0
rootulp,3110865366,0
jonathanpeppers,3144827980,0
Kenya-West,3199035390,0
leonardrahn,3199269207,0
nsano-rururu,3183319074,0
srinathsetty,3193162795,0
MaryGao,3133692616,0
tanyasethi-msft,3133937104,0
krystianYoyo,3255835797,0
raineorshine,3142850147,0
DannyMac180,3086659980,0
nullchinchilla,3086794129,0
MontrealAI,3265742066,0
janbjorge,3132183037,0
XiangpengHao,3147874847,0
yiminc,3147822758,0
tamnd,3235744367,0
tamnd,3235746637,0
tamnd,3235905532,0
wieslawsoltes,3200408545,0
buddhika75,3266435474,0
tamnd,3246409013,0
tamnd,3246443392,0
tamnd,3246444539,0
tamnd,3246454587,0
MontrealAI,3107434753,0
creatorrr,3070860414,0
thim81,3116858993,0
tamnd,3181776078,0
tamnd,3182142197,0
MontrealAI,3127356685,0
jdereg,3155226935,0
tamnd,3155427566,0
AVGVSTVS96,3156718715,0
lukaszsamson,3135845751,0
MontrealAI,3165113615,0
MontrealAI,3240119398,0
MontrealAI,3071333899,0
MontrealAI,3071341199,0
lukaszsamson,3149466771,0
peter-lawrey,3083483430,0
joshuafuller,3070142934,0
tamnd,3198455222,0
tamnd,3273046114,0
tamnd,3273153690,0
tamnd,3273206405,0
tamnd,3273206933,0
tamnd,3273207331,0
tamnd,3273264376,0
tamnd,3273265479,0
MontrealAI,3123470370,0
georgi,3166111609,0
ahmeda14960,3201472967,0
nicarq,3092291360,0
gabber235,3154498774,0
kolaente,3173359831,0
jdereg,3147320884,0
MontrealAI,3081925086,0
noahho,3177001461,0
shinnku-nikaidou,3187784572,0
halilozel1903,3165765594,0
viplix3,3129339160,0
djacobs,3124818538,0
sserrata,3196377654,0
MontrealAI,3070972904,0
MontrealAI,3070983102,0
felixtrz,3078456538,0
tamnd,3276786109,0
theepicsaxguy,3117418262,0
tamnd,3217015542,0
tamnd,3217143062,0
MontrealAI,3140760988,0
MontrealAI,3098593992,0
sabrikaragonen,3185873836,0
MontrealAI,3148084736,0
tamnd,3172963846,0
tamnd,3172974453,0
MontrealAI,3254423750,0
MontrealAI,3121860043,0
tamnd,3268506338,0
tamnd,3177525311,0
tamnd,3177549539,0
tamnd,3222917018,0
tamnd,3222944179,0
sashabaranov,3223268644,0
tamnd,3132560975,0
briangu,3169386473,0
MontrealAI,3148284892,0
MihaiCristianCondrea,3246132712,0
tamnd,3206323613,0
tamnd,3206333461,0
tamnd,3206334003,0
tamnd,3206356067,0
tamnd,3206356072,0
tamnd,3206356574,0
tamnd,3225607717,0
peter-lawrey,3102568462,0
peter-lawrey,3085569847,0
MontrealAI,3070808759,0
MontrealAI,3070841032,0
tamnd,3240306647,0
eplatonoff,3186657928,0
MihaiCristianCondrea,3256775504,0
pavpanchekha,3134714370,0
MontrealAI,3185137583,0
MontrealAI,3185309556,0
tamnd,3236869972,0
JeanMeijer,3236961827,0
tamnd,3172880860,0
MihaiCristianCondrea,3217926830,0
MihaiCristianCondrea,3218588222,0
smat-dev,3070749454,0
GoodBoyDigital,3083744845,0
jdereg,3146910905,0
mfreeman451,3148410609,0
tamnd,3209612467,0
tamnd,3209624118,0
tamnd,3209644564,0
tamnd,3209679929,0
peter-lawrey,3089551060,0
tamnd,3177879197,0
tamnd,3177890631,0
ryokun6,3261100927,0
wieslawsoltes,3087525008,0
wieslawsoltes,3087671447,0
tamnd,3245872865,0
tamnd,3245882279,0
tamnd,3245888810,0
tamnd,3245898991,0
tamnd,3245962763,0
tamnd,3245967487,0
tamnd,3245972034,0
tamnd,3245240550,0
tamnd,3245253931,0
MontrealAI,3128953258,0
tamnd,3260544783,0
tamnd,3205923240,0
felixtrz,3078172167,0
tamnd,3149343644,0
tamnd,3276228753,0
MontrealAI,3276588610,0
tamnd,3277035891,0
tamnd,3277036306,0
242816,3225317702,0
mfreeman451,3173870463,0
tamnd,3205156217,0
tamnd,3205163616,0
tamnd,3205192516,0
tamnd,3205242877,0
MontrealAI,3098299173,0
wieslawsoltes,3260482784,0
MontrealAI,3127841891,0
panarch,3128021744,0
buddhika75,3128503938,0
sabrikaragonen,3135101510,0
MontrealAI,3108454301,0
ensan-hcl,3077333548,0
danielweinmann,3077631071,0
MontrealAI,3081179837,0
tssweeney,3081213025,0
MontrealAI,3115734262,0
MontrealAI,3227047795,0
ltwlf,3148793465,0
MontrealAI,3123370783,0
tamnd,3163241945,0
CharlVS,3218723341,0
creatorrr,3077579459,0
MontrealAI,3261266675,0
theepicsaxguy,3130257839,0
ardov,3130411237,0
tamnd,3251541619,0
tamnd,3252024552,0
tamnd,3252196518,0
Sumukh,3116690508,0
nicarq,3104138659,0
shinnku-nikaidou,3198094190,0
tamnd,3189032907,0
tamnd,3210854945,0
tamnd,3210871753,0
panarch,3135488432,0
MontrealAI,3179715350,0
rbjarnason,3089212751,0
pkuehnel,3089255186,0
MontrealAI,3089261285,0
sandys,3270061364,0
Bekacru,3164206303,0
tamnd,3244900176,0
wieslawsoltes,3244975861,0
tamnd,3186289712,0
tamnd,3254601383,0
tamnd,3254640388,0
tamnd,3254676047,0
sapireli,3146393849,0
MontrealAI,3100291173,0
MontrealAI,3204045861,0
TodePond,3192604530,0
rbjarnason,3072674690,0
rbjarnason,3072704590,0
tamnd,3157525483,0
tamnd,3157716390,0
tamnd,3157720984,0
tamnd,3157758165,0
jdereg,3151700141,0
atupem,3126057418,0
rickwierenga,3264180475,0
tamnd,3226154901,0
tamnd,3226158735,0
tamnd,3226241753,0
tamnd,3226302090,0
panarch,3138929479,0
DanielSinclair,3154393599,0
DanielSinclair,3142202183,0
obi1kenobi,3148203108,0
tamnd,3240142313,0
MiguelRipoll23,3176139023,0
242816,3198975318,0
tamnd,3242146575,0
peter-lawrey,3090666174,0
MontrealAI,3119825961,0
tamnd,3218232522,0
tamnd,3218367289,0
mfreeman451,3170143839,0
MontrealAI,3190086507,0
nicarq,3138705702,0
tamnd,3147252685,0
dwwoelfel,3144686827,0
maekawatoshiki,3118042228,0
MontrealAI,3146173804,0
tamnd,3198906012,0
tamnd,3241448191,0
tamnd,3241691177,0
tamnd,3241692972,0
tamnd,3241699647,0
tamnd,3181266064,0
tamnd,3181334503,0
tamnd,3181347304,0
marsninja,3106395112,0
jessfraz,3070222247,0
fujiapple852,3117580005,0
jdereg,3147286443,0
azakhary,3070524563,0
wieslawsoltes,3245367174,0
tamnd,3204995171,0
tamnd,3205121851,0
tamnd,3205132289,0
tamnd,3205194389,0
joshuafuller,3070171080,0
wieslawsoltes,3071077865,0
tamnd,3268648291,0
tamnd,3268662816,0
georgi,3084407410,0
MontrealAI,3238039430,0
MihaiCristianCondrea,3172953192,0
colinhacks,3221482545,0
tamnd,3137702967,0
rbjarnason,3089360001,0
MontrealAI,3226865471,0
MontrealAI,3111613859,0
jdereg,3158703873,0
buddhika75,3142798198,0
OkinawaBoss,3117654597,0
MontrealAI,3147501371,0
alexthuth,3074833883,0
tamnd,3207247103,0
tamnd,3207376356,0
tamnd,3207515317,0
marsninja,3123593955,0
logiscapedev,3135207308,0
tamnd,3215312708,0
tamnd,3215454802,0
tamnd,3175845641,0
tamnd,3158541963,0
tamnd,3158581333,0
ryokun6,3087884982,0
242816,3142546728,0
tamnd,3277121468,0
